time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-02-03T21:10:27.000Z,19.6291,-64.5877,54,3.6,Md,19,291.6,1.775071,0.28,pr,pr14034007,2014-02-04T05:13:06.555Z,"134km N of Road Town, British Virgin Islands",earthquake
2014-02-03T21:04:18.840Z,41.8058333,-126.2461667,21.74,3.32,ml,28,277,1.559,0.15,nc,nc72154836,2014-02-21T17:32:33.582Z,"165km W of Brookings, Oregon",earthquake
2014-02-03T20:54:42.910Z,-7.3977,128.955,91.52,4.4,mb,,121,5.193,0.51,us,usc000mtcs,2014-02-20T22:12:21.990Z,"267km WNW of Saumlaki, Indonesia",earthquake
2014-02-03T20:37:15.780Z,-7.2183,128.2791,17.64,5.2,mb,,26,3.088,0.92,us,usc000mgff,2014-02-20T22:42:46.426Z,"Kepulauan Barat Daya, Indonesia",earthquake
2014-02-03T20:30:35.980Z,2.1098,126.4058,54.7,4.6,mb,,161,1.639,0.34,us,usc000mtcq,2014-02-20T23:43:58.000Z,"154km ENE of Bitung, Indonesia",earthquake
2014-02-03T20:30:18.300Z,38.0643,-90.9315,13.6,2.6,md,14,111.599991072001,0.2425451,0.21,nm,nm020314c,2014-02-20T20:30:39.000Z,"18km NW of Potosi, Missouri",earthquake
2014-02-03T20:29:08.700Z,47.3228,-122.4,23.9,3,Ml,,36,0.07186522,0.29,uw,uw60686921,2014-02-20T20:53:47.000Z,"6km W of Federal Way, Washington",earthquake
2014-02-03T19:59:47.920Z,-33.0975,-178.479,8.51,4.6,mb,,231,5.171,0.58,us,usc000mtcp,2014-02-20T23:52:22.000Z,"188km SSE of L'Esperance Rock, New Zealand",earthquake
2014-02-03T19:38:06.930Z,-25.2743,-179.0157,422.74,4.7,mb,,171,4.071,0.79,us,usc000mtcn,2014-02-21T00:25:41.000Z,"South of the Fiji Islands",earthquake
2014-02-03T19:33:45.800Z,27.226,52.719,16.6,4.3,mb,,,,0.94,us,usc000mgd9,2014-02-21T00:39:16.000Z,"148km WSW of Gerash, Iran",earthquake
2014-02-03T19:32:09.000Z,60.24,-141.1896,0,2.8,ml,,,,0.91,ak,ak11153648,2014-02-20T21:24:08.000Z,"75km ENE of Cape Yakataga, Alaska",earthquake
2014-02-03T19:02:37.000Z,60.2311,-152.9473,100,2.8,ml,,,,0.75,ak,ak11153628,2014-02-20T21:32:32.398Z,"55km SSW of Redoubt Volcano, Alaska",earthquake
2014-02-03T19:00:29.100Z,26.722,57.78,12.2,4.3,mb,,,,1.01,us,usc000mgbq,2014-02-24T15:53:52.650Z,"83km SE of Minab, Iran",earthquake
2014-02-03T18:32:27.910Z,-6.6322,154.1379,65.16,4.3,mb,,152,7.438,0.32,us,usc000mtci,2014-02-24T20:26:48.636Z,"153km WSW of Panguna, Papua New Guinea",earthquake
2014-02-03T18:29:45.730Z,34.8695,32.5054,34.44,4,mb,,82,0.684,1.04,us,usc000mgaq,2014-02-24T21:11:06.775Z,"7km ENE of Tala, Cyprus",earthquake
2014-02-03T16:39:23.000Z,63.8849,-149.0182,117.7,3.4,ml,,,,0.61,ak,ak11153563,2014-02-27T23:16:20.000Z,"4km NW of Healy, Alaska",earthquake
2014-02-03T16:24:56.830Z,-7.3508,126.7238,299.18,4.4,mb,,39,3.407,0.76,us,usc000mg83,2014-02-27T23:06:43.000Z,"184km NE of Dili, East Timor",earthquake
2014-02-03T16:05:19.670Z,20.0847,120.304,10,4.6,mb,,111,2.813,1.2,us,usc000mtcg,2014-02-27T22:52:55.000Z,"166km W of Sabtang, Philippines",earthquake
2014-02-03T15:58:55.150Z,38.2626,20.4334,10,4.1,mb,,157,1.603,1.63,us,usc000mtdd,2014-02-27T22:30:24.000Z,"6km N of Lixourion, Greece",earthquake
2014-02-03T15:47:28.550Z,-33.0269,-178.4305,10,4.8,mb,,173,3.794,0.41,us,usc000mtcf,2014-02-27T21:39:43.000Z,"182km SSE of L'Esperance Rock, New Zealand",earthquake
2014-02-03T15:27:27.720Z,-24.5586,179.8528,518.59,4.8,mb,,118,6.984,0.86,us,usc000mtce,2014-02-27T21:12:46.000Z,"South of the Fiji Islands",earthquake
2014-02-03T15:22:59.900Z,-63.1915,-159.6067,10,4.8,mb,,60,26.925,1,us,usc000mtcm,2014-02-27T20:57:45.000Z,"Pacific-Antarctic Ridge",earthquake
2014-02-03T15:17:25.800Z,-4.6233,129.4654,123.83,4.4,mb,,159,3.252,0.42,us,usc000mtde,2014-02-27T20:41:01.644Z,"147km SE of Saparua, Indonesia",earthquake
2014-02-03T15:14:18.800Z,19.2264,-64.962,18,3.4,Md,15,288,1.25404814,0.14,pr,pr14034006,2014-02-27T20:27:20.334Z,"96km NNW of Road Town, British Virgin Islands",earthquake
2014-02-03T14:30:55.200Z,27.231,52.867,13.9,4.1,mb,,,,0.81,us,usc000mtdc,2014-02-27T20:15:49.000Z,"134km WSW of Gerash, Iran",earthquake
2014-02-03T14:26:17.960Z,-32.7652,-178.4988,10,4.8,mb,,114,3.543,1.18,us,usc000mtcc,2014-02-27T20:01:51.221Z,"152km SSE of L'Esperance Rock, New Zealand",earthquake
2014-02-03T14:22:34.240Z,12.8357,143.4394,128.59,4.7,mb,,72,1.58,0.59,us,usc000mtcd,2014-02-27T18:32:30.292Z,"141km WSW of Merizo Village, Guam",earthquake
2014-02-03T13:57:19.300Z,52.508,-170.548,25.7,2.8,ml,,,,0.89,us,usc000ml78,2014-02-27T18:07:41.000Z,"17km SE of Yunaska Island, Alaska",earthquake
2014-02-03T13:39:44.970Z,-7.1607,153.538,15.63,4.6,mb,,113,3.251,0.54,us,usc000mtck,2014-02-27T18:04:16.000Z,"227km NNE of Kulumadau, Papua New Guinea",earthquake
2014-02-03T13:32:55.630Z,46.8656,152.631,73.37,4.6,mb,,98,7.05,0.5,us,usc000mtcl,2014-02-26T23:01:10.000Z,"Kuril Islands",earthquake
2014-02-03T13:28:48.350Z,6.5041,-77.6787,36.62,4.5,mb,,79,2.134,0.92,us,usc000mtcb,2014-02-26T22:38:14.932Z,"43km NW of Mutis, Colombia",earthquake
2014-02-03T13:27:24.350Z,-52.3621,17.4614,15.22,4.5,mb,,174,21.364,0.43,us,usc000mtc9,2014-02-26T22:09:10.000Z,"Southwest of Africa",earthquake
2014-02-03T13:15:19.510Z,-4.8907,153.6811,112.8,4.5,mb,,121,1.664,0.66,us,usc000mtca,2014-02-26T21:55:14.598Z,"85km ESE of Taron, Papua New Guinea",earthquake
2014-02-03T13:12:06.340Z,32.5726667,-115.7006667,13.21,3.24,ml,32,87,0.1877,0.22,ci,ci11420466,2014-02-26T21:38:08.136Z,"10km W of Progreso, Mexico",earthquake
2014-02-03T12:54:33.880Z,-4.8806,153.8879,98.83,4.5,mb,,55,1.85,0.66,us,usc000mtc8,2014-03-01T09:15:43.000Z,"105km ESE of Taron, Papua New Guinea",earthquake
2014-02-03T12:37:19.230Z,-32.6115,-178.3811,10,4.2,mb,,193,6.728,0.89,us,usc000mtc7,2014-03-01T10:38:36.000Z,"139km SSE of L'Esperance Rock, New Zealand",earthquake
2014-02-03T11:18:15.080Z,52.048,-169.496,35.6,2.6,ml,,,,0.72,us,usc000ml77,2014-02-24T13:49:39.000Z,"104km SE of Yunaska Island, Alaska",earthquake
2014-02-03T11:16:27.510Z,32.8994,-100.85,5,2.7,mb_lg,,51,1.053,0.7,us,usc000mg4w,2014-02-24T14:10:45.166Z,"21km NNE of Snyder, Texas",earthquake
2014-02-03T09:50:43.100Z,19.2101,-64.8489,14,2.8,Ml,5,295.2,0.81836522,0.18,pr,pr14034005,2014-02-03T17:53:15.834Z,"91km NNW of Road Town, British Virgin Islands",earthquake
2014-02-03T09:50:19.000Z,54.5337,-162.7312,56.8,2.7,ml,,,,0.93,ak,ak11158596,2014-02-10T17:42:06.385Z,"56km SE of False Pass, Alaska",earthquake
2014-02-03T09:43:06.000Z,61.4163,-151.6562,84.1,3.5,ml,,,,0.65,ak,ak11153339,2014-02-03T17:50:26.070Z,"83km NNW of Nikiski, Alaska",earthquake
2014-02-03T09:34:17.150Z,-17.8532,-178.5483,584.63,4.4,mb,,96,3.24,0.92,us,usc000mg2u,2014-02-03T17:36:55.312Z,"271km SE of Lambasa, Fiji",earthquake
2014-02-03T09:17:00.000Z,58.9653,-154.9279,100,2.9,ml,,,,1.05,ak,ak11153327,2014-02-03T17:19:47.880Z,"87km S of Old Iliamna, Alaska",earthquake
2014-02-03T09:03:21.640Z,37.1281,-97.7717,5,3.9,mb_lg,,30,0.645,0.41,us,usc000mg0h,2014-02-04T23:08:09.450Z,"18km NW of Caldwell, Kansas",earthquake
2014-02-03T08:51:42.000Z,59.5945,-152.3535,62.4,2.8,ml,,,,0.57,ak,ak11153313,2014-02-03T16:54:11.864Z,"35km SW of Anchor Point, Alaska",earthquake
2014-02-03T06:59:18.010Z,34.0631667,-117.553,15.3,3.07,ml,158,17,0.05886,0.23,ci,ci11420386,2014-02-05T07:45:49.064Z,"6km SE of Rancho Cucamonga, California",earthquake
2014-02-03T06:06:53.900Z,18.9918,-64.7175,63,3.1,Md,3,291.6,0.57941336,0.2,pr,pr14034003,2014-02-03T14:09:33.030Z,"64km N of Road Town, British Virgin Islands",earthquake
2014-02-03T06:04:53.500Z,19.2707,-64.7163,15,3,Md,3,302.4,0.85339952,0.2,pr,pr14034004,2014-02-03T14:07:52.904Z,"95km N of Road Town, British Virgin Islands",earthquake
2014-02-03T05:55:14.000Z,52.0513,-169.5859,49.6,3.2,ml,,,,0.61,ak,ak11153222,2014-02-03T14:00:03.806Z,"99km SE of Yunaska Island, Alaska",earthquake
2014-02-03T05:34:01.930Z,27.1796,52.7512,36.41,4.1,mb,,118,3.82,0.79,us,usc000mfwq,2014-02-03T13:36:38.784Z,"143km WNW of Kish, Iran",earthquake
2014-02-03T05:28:01.600Z,19.0482,-64.8263,7,4.1,Md,26,259.2,0.6584651,0.27,pr,pr14034001,2014-02-04T02:17:45.834Z,"73km NNW of Road Town, British Virgin Islands",earthquake
2014-02-03T04:25:59.120Z,-4.9465,153.7521,93.77,5.5,mb,,41,6.995,0.95,us,usc000mfvh,2014-02-04T19:22:52.000Z,"95km SE of Taron, Papua New Guinea",earthquake
2014-02-03T03:39:09.000Z,62.2146,-145.7296,0,3,ml,,,,1.12,ak,ak11153153,2014-02-03T11:41:35.521Z,"15km NW of Glennallen, Alaska",earthquake
2014-02-03T03:10:36.000Z,59.4529,-152.4736,100,2.7,ml,,,,1.17,ak,ak11153129,2014-02-03T11:13:13.445Z,"51km SW of Anchor Point, Alaska",earthquake
2014-02-03T03:08:46.220Z,38.2924,20.3373,13.7,6.1,mwp,,35,1.679,1.02,us,usc000mfuh,2014-02-05T04:20:11.165Z,"12km NW of Lixourion, Greece",earthquake
2014-02-03T03:01:27.900Z,44.7287,-110.8032,7.8,2.7,Ml,,46.8,0.07186522,0.16,uu,uu60054147,2014-02-03T23:32:44.335Z,"24km ENE of West Yellowstone, Montana",earthquake
2014-02-03T01:26:03.000Z,60.0537,-153.2718,100,2.8,ml,,,,0.78,ak,ak11153105,2014-02-03T09:28:44.343Z,"56km SSW of Redoubt Volcano, Alaska",earthquake
2014-02-03T00:46:08.020Z,-3.0622,129.8299,35.11,4,mb,,53,2.419,1.18,us,usc000mtd0,2014-02-21T02:37:57.864Z,"105km ENE of Amahai, Indonesia",earthquake
2014-02-03T00:26:31.070Z,45.6743,26.471,135,4.1,mb,,25,0.21,0.74,us,usc000mfty,2014-02-03T08:29:13.021Z,"18km ESE of Comandau, Romania",earthquake
2014-02-03T00:03:06.000Z,60.8402,-151.1628,6.4,3.1,ml,,,,0.8,ak,ak11153071,2014-02-21T05:50:29.000Z,"17km NNE of Nikiski, Alaska",earthquake
2014-02-02T23:44:01.200Z,12.2849,95.0592,34.18,5.2,mb,,45,2.35,0.73,us,usc000mftb,2014-02-21T06:15:47.013Z,"260km ENE of Port Blair, India",earthquake
2014-02-02T23:33:02.510Z,28.0129,130.1893,34.78,4.5,mb,,180,2.068,1.29,us,usc000msq7,2014-02-22T03:30:04.000Z,"79km ESE of Naze, Japan",earthquake
2014-02-02T23:26:28.240Z,-4.9468,153.8576,118.65,4.5,mb,,40,1.847,0.87,us,usc000msq6,2014-02-22T03:54:43.192Z,"105km ESE of Taron, Papua New Guinea",earthquake
2014-02-02T23:19:57.840Z,-6.0116,122.4669,34.33,4,mb,,85,2.878,1.33,us,usc000msq5,2014-02-22T05:27:11.831Z,"62km SSW of Baubau, Indonesia",earthquake
2014-02-02T21:51:20.100Z,34.3986667,-120.0163333,5.8,2.89,ml,33,77,0.1325,0.33,ci,ci11420258,2014-02-03T19:37:12.470Z,"14km W of Isla Vista, California",earthquake
2014-02-02T20:54:52.000Z,52.0888,-171.3487,25.6,2.8,ml,15,208.799983296001,,0.67,ak,ak11157161,2014-02-07T20:11:17.395Z,"44km S of Amukta Island, Alaska",earthquake
2014-02-02T20:02:45.630Z,-32.5213,-69.6505,100.37,4.3,mb,,90,1.062,0.93,us,usc000msq0,2014-03-03T18:00:06.000Z,"87km WNW of Mendoza, Argentina",earthquake
2014-02-02T19:53:20.000Z,60.7655,-152.7417,0,2.6,ml,,,,1.02,ak,ak11152928,2014-02-03T03:55:56.224Z,"31km N of Redoubt Volcano, Alaska",earthquake
2014-02-02T18:51:09.450Z,20.2386,120.2616,10,5.2,mb,,104,2.677,1.12,us,usc000mfr6,2014-02-03T02:53:38.193Z,"168km W of Sabtang, Philippines",earthquake
2014-02-02T18:11:58.570Z,-33.683,-178.0977,9.96,5.1,mb,,69,4.853,0.53,us,usc000mfqw,2014-02-03T02:14:36.737Z,"260km SSE of L'Esperance Rock, New Zealand",earthquake
2014-02-02T17:59:47.360Z,18.7288,145.5014,221.44,4.6,mb,,101,2.034,1.03,us,usc000mfqu,2014-02-03T02:02:16.947Z,"17km WSW of Agrihan, Northern Mariana Islands",earthquake
2014-02-02T17:29:22.500Z,18.8351,-64.4124,15,3.1,Md,5,309.6,0.45814079,0.25,pr,pr14033010,2014-02-03T01:31:52.766Z,"51km NNE of Road Town, British Virgin Islands",earthquake
2014-02-02T16:57:34.380Z,4.6988,128.6792,46.18,4.7,mb,,146,4.115,0.65,us,usc000mfqe,2014-02-26T19:25:34.000Z,"North of Halmahera, Indonesia",earthquake
2014-02-02T16:45:24.860Z,22.7971,96.0226,13.81,4.4,mb,,128,3.91,0.89,us,usc000mfqb,2014-02-26T19:21:37.000Z,"41km NE of Shwebo, Burma",earthquake
2014-02-02T16:37:32.990Z,36.398,-97.343,5,2.6,ml,,,,0.7,us,usc000mh8f,2014-02-04T19:32:53.000Z,"13km NNW of Perry, Oklahoma",earthquake
2014-02-02T16:02:13.000Z,60.2699,-152.9139,100,2.6,ml,,,,0.56,ak,ak11152716,2014-02-03T00:04:39.293Z,"25km SSW of Redoubt Volcano, Alaska",earthquake
2014-02-02T16:00:38.000Z,33.51,46.01,17,4.4,mb,,,,1.01,us,usc000mspn,2014-02-26T19:00:49.000Z,"40km WSW of Ilam, Iran",earthquake
2014-02-02T15:48:13.360Z,-0.7324,121.955,32,4.4,mb,,124,0.872,0.39,us,usc000mspm,2014-02-26T18:28:31.106Z,"95km WNW of Luwuk, Indonesia",earthquake
2014-02-02T14:46:41.770Z,26.4447,57.3909,10,4,mb,,123,1.837,1.08,us,usc000msqe,2014-02-26T17:45:43.000Z,"83km SSE of Minab, Iran",earthquake
2014-02-02T14:46:11.360Z,26.5924,57.5139,10,4,mb,,104,2.021,0.68,us,usc000msqf,2014-02-26T17:52:22.175Z,"75km SE of Minab, Iran",earthquake
2014-02-02T14:42:41.570Z,-4.8537,153.8864,96.57,4.9,mb,,125,1.839,0.94,us,usc000mspk,2014-02-26T16:55:38.000Z,"103km ESE of Taron, Papua New Guinea",earthquake
2014-02-02T14:37:16.280Z,-4.0355,135.1566,23.5,4.3,mb,,153,3.107,0.8,us,usc000msqh,2014-02-26T16:26:57.000Z,"82km SSW of Nabire, Indonesia",earthquake
2014-02-02T14:26:45.510Z,26.5886,57.7412,10,5.3,mb,,49,2.144,0.73,us,usc000mfp8,2014-02-26T16:15:05.743Z,"90km SE of Minab, Iran",earthquake
2014-02-02T14:24:46.700Z,-4.8929,153.8035,100.32,4.8,mb,,104,1.777,0.77,us,usc000mspj,2014-02-26T15:46:14.000Z,"97km ESE of Taron, Papua New Guinea",earthquake
2014-02-02T13:48:50.170Z,29.9277,138.567,461.08,4.5,mb,,48,3.346,0.59,us,usc000mfp2,2014-02-26T15:26:16.000Z,"Izu Islands, Japan region",earthquake
2014-02-02T13:27:12.320Z,-4.9232,153.8761,97.49,4.7,mb,,72,1.855,0.76,us,usc000mspi,2014-02-26T15:19:28.000Z,"106km ESE of Taron, Papua New Guinea",earthquake
2014-02-02T13:11:55.700Z,17.9654,-65.3796,11,3.1,Md,15,162,0.20930746,0.2,pr,pr14033008,2014-02-26T15:01:13.000Z,"17km SSE of Esperanza, Puerto Rico",earthquake
2014-02-02T13:06:36.000Z,19.2847,-67.1664,25,2.9,Md,12,288,0.81387365,0.12,pr,pr14033007,2014-02-02T21:09:11.603Z,"88km N of Isabela, Puerto Rico",earthquake
2014-02-02T13:06:12.370Z,-10.7592,161.1583,34.24,4.6,mb,,109,1.773,0.67,us,usc000msph,2014-02-26T14:57:33.000Z,"89km WSW of Kirakira, Solomon Islands",earthquake
2014-02-02T13:01:06.110Z,52.511,-176.09,219.7,2.6,ml,,,,0.21,us,usc000mkhg,2014-02-26T14:46:08.000Z,"80km NNE of Adak, Alaska",earthquake
2014-02-02T12:45:27.550Z,6.538,144.7979,10,4.6,mb,,85,7.007,1.15,us,usc000mspu,2014-02-22T14:37:03.544Z,"87km SSE of Ifalik, Micronesia",earthquake
2014-02-02T12:36:56.160Z,44.4921,-129.6319,10,4,mb,,192,4.169,1.49,us,usc000mfnq,2014-02-22T14:19:41.259Z,"Off the coast of Oregon",earthquake
2014-02-02T12:36:10.180Z,76.67,7.3426,10,4.4,mb,,107,2.46,0.99,us,usc000mspg,2014-02-22T14:13:43.000Z,"265km SW of Longyearbyen, Svalbard and Jan Mayen",earthquake
2014-02-02T12:06:28.510Z,36.5978,-97.9548,5,2.7,ml,,,,1.18,us,usc000mnz8,2014-02-12T11:46:25.589Z,"23km NNW of Enid, Oklahoma",earthquake
2014-02-02T11:23:54.480Z,-6.1263,147.5982,36.67,4.4,mb,,77,3.286,1.16,us,usc000mspq,2014-02-22T13:59:23.610Z,"60km NNW of Finschhafen, Papua New Guinea",earthquake
2014-02-02T11:18:47.000Z,58.3849,-151.3458,65.1,2.8,ml,,,,0.52,ak,ak11152542,2014-02-26T08:24:30.000Z,"91km NE of Kodiak, Alaska",earthquake
2014-02-02T11:17:36.410Z,-7.2645,111.7887,234.06,4.3,mb,,113,1.354,0.81,us,usc000mspp,2014-02-22T13:39:22.000Z,"8km ESE of Mojosawit, Indonesia",earthquake
2014-02-02T11:12:36.390Z,-8.0734,109.271,87.2,4.5,mb,,92,1.25,0.64,us,usc000mspe,2014-02-22T13:27:29.000Z,"47km SSE of Adipala, Indonesia",earthquake
2014-02-02T10:29:05.900Z,27.216,52.793,10,4.6,mb,,,,1.14,us,usc000mfml,2014-02-22T09:41:52.000Z,"141km WSW of Gerash, Iran",earthquake
2014-02-02T09:26:36.650Z,-32.9103,-177.8617,33.86,6.5,mww,,18,3.654,1.32,us,usc000mfm0,2014-02-21T14:33:10.558Z,"190km SSE of L'Esperance Rock, New Zealand",earthquake
2014-02-02T09:23:01.000Z,69.2345,-144.2807,15,4,ml,,,,0.99,ak,ak11152469,2014-02-21T14:02:56.000Z,"113km SSW of Kaktovik, Alaska",earthquake
2014-02-02T09:04:51.000Z,59.9649,-152.9771,112.8,3.4,ml,,,,0.7,ak,ak11152427,2014-02-21T13:56:22.454Z,"60km SSW of Redoubt Volcano, Alaska",earthquake
2014-02-02T09:00:48.170Z,4.0326,127.4194,40.82,4.4,mb,,105,14.053,0.62,us,usc000mspb,2014-02-21T13:45:53.000Z,"263km NNW of Tobelo, Indonesia",earthquake
2014-02-02T08:57:09.010Z,-15.9969,-74.2299,42.98,5.1,mb,,92,4.723,1.04,us,usc000mflt,2014-02-02T14:00:14.592Z,"75km SSE of Acari, Peru",earthquake
2014-02-02T08:12:52.700Z,18.5902,-65.1912,66,2.6,Md,6,212.4,0.57222684,0.07,pr,pr14033006,2014-02-02T12:33:24.051Z,"33km NNE of Culebra, Puerto Rico",earthquake
2014-02-02T07:42:56.000Z,61.5346,-141.1131,0,2.5,ml,,,,0.72,ak,ak11152382,2014-02-02T07:56:27.330Z,"176km E of Chitina, Alaska",earthquake
2014-02-02T07:16:05.000Z,51.5328,-178.4483,36.1,2.6,ml,,,,1.2,ak,ak11152369,2014-02-02T19:32:46.355Z,"44km SSW of Tanaga Volcano, Alaska",earthquake
2014-02-02T06:48:31.300Z,19.6819,-64.1765,36,3.6,Md,17,309.6,1.32501504,0.25,pr,pr14033005,2014-02-02T14:51:10.386Z,"147km NNE of Road Town, British Virgin Islands",earthquake
2014-02-02T06:05:41.130Z,27.8382,128.7813,63.76,4.9,mb,,74,1.096,0.76,us,usc000mfkr,2014-02-02T14:08:07.128Z,"90km SW of Naze, Japan",earthquake
2014-02-02T05:41:15.810Z,-25.2032,-177.5179,119.13,5,mb,,121,4.042,0.93,us,usc000mfkl,2014-02-02T13:43:51.513Z,"South of the Fiji Islands",earthquake
2014-02-02T04:40:16.000Z,-32.906,-72.601,38.4,3.8,mb,,,,1.53,us,usc000msp1,2014-02-20T06:27:58.000Z,"92km W of Valparaiso, Chile",earthquake
2014-02-02T04:40:06.500Z,37.4703,-118.7845,7.4,2.5,Md,,50.4,0.05389892,0.04,nc,nc72154051,2014-02-04T04:19:05.920Z,"25km SE of Mammoth Lakes, California",earthquake
2014-02-02T04:25:21.630Z,52.165,-170.112,25.7,2.8,ml,,,,0.64,us,usc000mkhj,2014-02-20T06:08:54.000Z,"65km SE of Yunaska Island, Alaska",earthquake
2014-02-02T03:50:34.100Z,18.9587,-64.7847,59,2.6,Md,7,270,0.56144705,0.33,pr,pr14033002,2014-02-20T05:54:11.000Z,"62km NNW of Road Town, British Virgin Islands",earthquake
2014-02-02T03:29:18.100Z,19.0965,-64.7874,45,3,Md,12,273.6,0.69529603,0.18,pr,pr14033000,2014-02-20T05:49:07.000Z,"77km NNW of Road Town, British Virgin Islands",earthquake
2014-02-02T03:14:10.600Z,18.8932,-65.9176,44,2.7,Md,7,277.2,0.60187124,0.15,pr,pr14033004,2014-02-20T05:40:27.000Z,"51km NNE of San Juan, Puerto Rico",earthquake
2014-02-02T03:04:15.700Z,-1.3004,126.2868,35.91,4.6,mb,,78,2.324,0.85,us,usc000mfjz,2014-02-20T05:33:18.000Z,"116km ENE of Dofa, Indonesia",earthquake
2014-02-02T02:59:23.980Z,-1.3153,126.2834,42.15,5.1,mb,,46,2.339,0.8,us,usc000mfjt,2014-02-20T05:27:38.000Z,"115km ENE of Dofa, Indonesia",earthquake
2014-02-02T02:45:40.110Z,32.428,-116.2613333,19.46,2.79,ml,36,90,0.233,0.18,ci,ci11420018,2014-02-20T05:23:30.000Z,"27km SE of Campo, California",earthquake
2014-02-02T02:13:35.400Z,51.951,-169.353,28.4,2.5,ml,,,,0.78,us,usc000mkhp,2014-02-20T05:07:49.114Z,"114km SSW of Nikolski, Alaska",earthquake
2014-02-02T01:52:29.700Z,37.0467,-113.0045,17.7,2.5,Ml,,115.2,0.1527136,0.21,uu,uu60054072,2014-02-20T05:05:00.000Z,"5km NW of Hildale, Utah",earthquake
2014-02-02T01:47:37.800Z,19.0223,-66.7345,62,2.8,Md,8,284.4,0.90550181,0.15,pr,pr14033003,2014-02-16T06:50:33.000Z,"60km N of Hatillo, Puerto Rico",earthquake
2014-02-02T01:12:30.810Z,25.1881,125.6721,52.63,4.2,mb,,110,2.522,1.17,us,usc000msqc,2014-02-20T04:46:14.000Z,"58km NE of Hirara, Japan",earthquake
2014-02-02T01:08:25.960Z,52.21,-169.614,16.4,2.7,ml,,,,1.01,us,usc000mkhl,2014-02-20T04:34:46.326Z,"87km ESE of Yunaska Island, Alaska",earthquake
2014-02-02T01:08:00.190Z,-20.7734,-178.32,564.5,4.6,mb,,66,4.562,0.7,us,usc000mfit,2014-02-20T03:36:12.000Z,"41km ESE of Ndoi Island, Fiji",earthquake
2014-02-02T01:06:38.610Z,52.16,-169.5133,41.65,3,ml,,181,0.907,0.57,us,usc000mkik,2014-02-20T03:27:13.000Z,"96km ESE of Yunaska Island, Alaska",earthquake
2014-02-02T01:05:47.580Z,-37.7323,-72.3644,73.99,4.6,mb,,150,2.739,0.66,us,usc000mfir,2014-02-20T04:32:16.492Z,"11km W of Mulchen, Chile",earthquake
2014-02-02T00:58:33.200Z,38.1948,20.401,12.2,4.1,mb,,,,2.31,us,usc000msnv,2014-02-22T05:53:44.000Z,"2km WSW of Lixourion, Greece",earthquake
2014-02-02T00:56:12.400Z,-11.4214,117.3056,34.46,4.5,mb,,93,4.271,0.87,us,usc000msnu,2014-02-23T23:50:44.505Z,"272km SW of Panenggoede, Indonesia",earthquake
2014-02-02T00:42:47.240Z,55.606,-163.049,182.7,2.9,ml,,,,0.53,us,usc000mkhk,2014-02-23T03:52:21.000Z,"51km NNW of Cold Bay, Alaska",earthquake
2014-02-02T00:33:42.250Z,53.2018,-170.2268,1.98,3,ml,,144,0.858,0.92,us,usc000mkij,2014-02-23T04:01:31.000Z,"70km NNE of Yunaska Island, Alaska",earthquake
2014-02-02T00:28:19.850Z,-60.6768,-50.8182,10,4.4,mb,,65,7.331,0.85,us,usc000msnt,2014-02-24T02:27:31.000Z,"Scotia Sea",earthquake
2014-02-02T00:17:57.530Z,-4.893,154.0073,108.7,4.3,mb,,75,1.965,0.91,us,usc000msny,2014-02-24T03:07:36.000Z,"117km ESE of Taron, Papua New Guinea",earthquake
2014-02-02T00:14:15.960Z,53.061,-170.138,0.2,3.7,mb,,,,1.72,us,usc000mfip,2014-02-24T03:14:15.282Z,"60km NE of Yunaska Island, Alaska",earthquake
2014-02-02T00:03:23.190Z,4.0179,126.7917,57.49,4.4,mb,,66,3.275,0.84,us,usc000mfim,2014-02-23T03:17:46.000Z,"212km SE of Sarangani, Philippines",earthquake
2014-02-01T23:53:26.210Z,-9.3104,123.4713,148.65,4,mb,,108,0.901,1.21,us,usc000mqnr,2014-02-24T22:35:44.000Z,"45km NW of Naisano Dua, Indonesia",earthquake
2014-02-01T23:45:33.400Z,18.9806,-65.0169,88,2.9,Md,7,288,1.01509627,0.28,pr,pr14032018,2014-02-02T07:48:07.155Z,"71km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2014-02-01T23:23:03.890Z,-14.7634,167.3062,139.81,4.1,mb,,99,0.686,1.07,us,usc000mqnq,2014-02-24T23:40:44.000Z,"42km NE of Port-Olry, Vanuatu",earthquake
2014-02-01T23:00:53.120Z,-22.8262,-175.1107,46.64,4.5,mb,,113,6.113,0.83,us,usc000mqnp,2014-02-25T01:34:19.000Z,"166km S of `Ohonua, Tonga",earthquake
2014-02-01T22:54:08.310Z,25.9487,124.7763,171.57,4.5,mb,,21,2.175,0.74,us,usc000mfhk,2014-02-23T01:36:53.000Z,"137km NNW of Hirara, Japan",earthquake
2014-02-01T22:48:49.000Z,59.6459,-153.391,100,3.2,ml,,,,0.91,ak,ak11152086,2014-02-18T05:50:23.000Z,"76km WSW of Anchor Point, Alaska",earthquake
2014-02-01T22:13:31.010Z,28.2255,141.9073,42.18,4.6,mb,,68,1.152,0.95,us,usc000mqnn,2014-02-25T02:06:59.000Z,"130km NNW of Chichi-shima, Japan",earthquake
